text,label
"Some will say this movie is a guilty pleasure. I loved this flick but I don't feel guilty about it. You can tell the whole cast and crew had fun making this movie. But Jack Frost 2 won't go over well with some people. Right from the beginning you can tell this movie will be cheesy and it definitely has an amateurish look to it. Well, if you get the privilege to watch this movie, after watching it remember that Jack Frost 2: Revenge of the Mutant Killer Snowman is a pleasure, not a guilty pleasure. Now, because I can't fill up ten lines heres some great scenes: <br /><br />**SPOILERS** <br /><br />The three women on the beach had great deaths. The first one had Jack in a tree trying to drop icicles on one of them. He kept missing so he dropped an anvil on her. The next woman fell on a bed of icicles. The last one was stabbed in the eyes with tongs.<br /><br />The other great one was where two surfers stoners are hanging out near a frozen pole. One of them gets their tongue stuck on it (of course). Jack Frost pulls him back a rips his tongue off while saying ""COWA-TONGUE-A DUDE!"". Well, you have to see it for yourself.<br /><br />And of course, the snowball children kicked ass.<br /><br />**END SPOILERS**<br /><br />infinity stars",1
"I enjoyed the movie very much, emotionally, intellectually, and visually. It contains no violence or sex or drugs or special effects, and doesn't need them one bit, holding my attention the entire time with the visuals, story, and interspersed words of wisdom.<br /><br />However: [1] some of the foreign language accents made the dialog difficult to hear & understand; [2] there is unnecessary overuse of swearing (especially the F-word, which is the only reason this movie was rated R). [3] The movie is balanced with humor and emotion, but most of the emotion that holds you throughout the film, except the final resolution last minutes, is unpleasant due to the exaggerated long-lasting dysfunctional reaction of some of the characters to loss, living in the depths of bitterness and depression for too long. [4] I will not recommend this movie because of 5-seconds of background narration, which did not add one bit to the side-character it applied to, or the film -- it only turned me off to the movie and stuck in my brain through the whole movie and afterward: the main character's mother of German ancestry, when watching old WWII movies, ""secretly roots for the Germans."" There would be no ""local color"" or art if the Nazi's won the war. I don't know of any Germans today except radical skinheads who think the world would be a better place if the Nazi's won WWII.",0
"Detective Dave Robicheaux is trying to link the murder of a local hooker to New Orleans mobster Julie Balboni. But during his investigation Robicheaux is led into a series of surreal encounters with a troop of Confederate soldiers??, What a awful plot and it was worser than i had expected. it was real slow and had minimal skill in the acting i could not watch through it it was waste of my time. Another FLOP, i would give it under 1 if i could please people don't waste your time its 1:42m of wast-full time. Actor Elrod Sykes and his girlfriend driving under the influence. As Dave takes Elod to the station the actor tells Dave he found some skeletal remains while on the set of a movie he is filming",0
"This movie is an utter waste of time, the plot is awful, the dialogue is awful.<br /><br />The acting is OK, but the actors have absolutely no plot or script to work with. The photography and some of the special effects are OK, too, but again there is nothing interesting in this movie to watch. There is no logical progression to the story, the story line is utter nonsense. It isn't even scary. For a movie to be scary, there has to be at least a small element of believability. This movie has no believability at all.<br /><br />There are only three characters in the movie. Each character is shallow and has no personality. <br /><br />Most of the special effects and make up work are both badly done, or at most mediocre.<br /><br />I hope you read this and do not waste time on this movie unless you are curious to see an entirely awful movie.",0
"I was unsure what to expect from ""driving lessons""- unsure whether Rupert Grint could carry such a role, but within the first few minutes I was completely hooked. All the way through, the music, acting and scenery were absolutely stunning. Julie Walters, as always, gave a superb performance as the eccentric old actress Evie, and Rupert Grint, equally as good,gave a fantastic performance as the romantic Ben.<br /><br />Right from the beginning, I was forced into involuntary cringes, bursts of laughter and swellings of joy as Ben broke free from his controlling mother and fought for his friendship with his only friend, Evie. A very controversial story, probably rather exaggerated but none the less one of the best films i have seen in a long time.<br /><br />Highly recommend to anyone seeking a good British film and an evening to kick-back and just enjoy yourself.",1
"Any movie should have an idea; Simple or more complex, it needs one... The problem with Fragata,..it's once more, that when he decides to make a movie, he so anxious to do ""whatsoever"" that he forgets this main detail, and as result we have the characters doing whatever without any justification, behaving without justified reasons...they are simple puppets going along the movie on the flavour of the wind. It's boring and sad to see them appearing and vanishing like cards being discarded in a game. Fragata always seem to have talent in advertising is own work...and that leads you to see what he did...but in the end there's always a big disappointment. It's not enough having a movie full of the ""hot Portuguese's pink magazine stars""...especially when half of them can't act...they only pretend to be funny. Here my only good point goes to the actor Helder Mendes...one of the few non stars': He makes the effort to establish some credibility, and in such a messy movie without any direction (of any kind) I give him the credit for trying hard. But this movie its worth to check out as a manual of ""how to not do a movie""...and if Fragata's previous works where bad...this one it's a ""masterpiece"" in achieving the title of AWFUL. In few words,..Just check it out! It will make you good,...and if you homemade your family movies,...and always feel bad with your work...so just spend 30 minutes looking to this so ""called"" professional work...your home made stuff will look like Powerful Hollywood Flicks compare to Sorte Nula.",0
"After a long period in the space, looking for the remains of planet Krypton, Superman (Brandon Routh) returns to Earth. He misses Lois Lane (Kate Bosworth), who got married and has a son with Richard White (James Marsden). Meanwhile, Lex Luthor (Kevin Spacey) plots an evil plan, using crystals he stole from the Fortress of Solitude, to create a new land and submerge the USA.<br /><br />After so many delightful movies of Superman with the unforgettable Christopher Reeve, or TV shows like ""Lois and Clark"" (and Teri Hatcher) or ""Smallville"", a great expectation was created for the return of Superman in this Bryan Singer's version. Unfortunately, the awful story is too long and boring, with many unnecessary parts, lack of emotion and overrated in IMDb. In addition, the romance between Lois Lane and Superman is something shamefully ridiculous. The twenty-two years old actress Kate Bosworth is wrongly miscast, playing the role of a mature reporter and experienced mother of a five years old boy. Brandon Routh is two years younger than Tom Welling, who plays a teenager Clark Kent in ""Smallville"". The character of Parker Posey, Kitty Kowalski, is actually a silly caricature. Last but not the least and in spite of being a terrific Lex Luthor, Kevin Spacey is forty-five years old, therefore older and older than the rest of the lead cast. The corny conclusion looks like a soap opera and is terrible. My vote is four.<br /><br />Title (Brazil): ""Superman Returns""",0
"I am Black American and I loved this soap opera. I watched it dubbed in Spanish on Telemundo, almost 5-7 years ago. The story was a TRUE story about a black slave who's love affair with a white commander led to her leadership and candid, whimsical way of living.<br /><br />A lot of us could learn a lot from XICA. She took what she had, nothing, and saw her possibilities. Many would argue that she sold herself out - but she was trying to secure her future and that of her future children.<br /><br />It was such an excellent soap opera, that I thought it would be released on DVD, but it's not being released. This soap opera was the best soap opera EVER. We need for it to be released on DVD or broadcast on TV again. It's playing on Azteca America right now, which is only available in Mexico or in the US by paid cable. We need it released again to Telemundo.",1
"This is a joke, right? This can't be a real film? It's not even a real video? Give any Harvey Milk High School kid a video cam and they could make a better movie than this. The film maker's can't be serious... right? Is this satire? Comedy? Drama gone horribly wrong? The script is about as single-minded and dull as is conceivable. Ten monkeys locked in a room with a laptop could come up with a better screenplay. The dialogue isn't clichéd. Clichéd dialogue might elevate this holiday mess to something akin to camp fun - but it doesn't and it isn't. Worst of the worst - a landlady wanders into a dramatic scene in a private apartment dressed a bathrobe carrying a frying pan like something out of a ""Honeymooners"" episode. Whaaa??? I have seen better acting from middle school drama clubs. One of the leads is an attractive lunk, the other is not. Both can't even manage a convincing kiss. So much for romance. The supporting players are jaw-droppingly over-the-top.<br /><br />Everything is underscored by a nauseating soundtrack and the sound seems to have been recorded in a back room toilet. Most of the dialogue is (mercifully) unintelligible.<br /><br />This stale cinematic fruitcake isn't even worthy of being the next ROCKY HORROR or a gay holiday installment of MYSTERY SCIENCE THEATRE 3000. It's just plain bad. In every way. VISIONS OF SUGARPLUMS will not dance in your head - they will trample your every expectation. Have an eggnog and stare at mindlessly at the neighbor's holiday lights - it will be time better spent.",0
"As I write this, no user reviews are in yet, but there are 17 votes with a 4.8 average, so apparently some people thought this movie had its moments. I didn't notice any, and even if I had I don't think I could have stopped rolling my eyes for long enough to appreciate them.<br /><br />A common debate among movie buffs is whether major mistakes in science, police tactics, and the like so common in B movies should detract significantly from one's enjoyment. I tend to fall into the ""Yes, that's a reasonable reaction"" camp -- especially when the mistakes are central to the plot. With this movie, I look forward to reading how anyone can defend this mess. They completely botch pretty much every aspect of military tactics and strategy, police tactics, weapons, science, folklore, common sense, and human behavior (outside of B movies, that is.) In short, I can't think of any non-trivial thing they got right.<br /><br />Any movie would have its work cut out for it when its central premise is a supernatural spirit, impervious to all small arms, able to disappear into another dimension at will, and yet apparently vulnerable to simply a bigger explosion. (They don't make ghosts like they used to.) Combine this premise with every detail being wrong and you have a memorably bad movie.",0
"THE BRAIN THAT WOULDN'T DIE was considered so distasteful in 1959 that several cuts and the passage of three years was required before it was released in 1962. Today it is difficult to imagine how anyone could have taken the thing seriously even in 1959; the thing is both lurid and lewd, but it is also incredibly ludicrous in a profoundly bumptious sort of way.<br /><br />The story, of course, concerns a doctor who is an eager experimenter in transplanting limbs--and when his girl friend is killed in a car crash he rushes her head to his secret lab. With the aid of a few telephone cords, a couple of clamps, and what looks very like a shallow baking pan, he brings her head back to life. But is she grateful? Not hardly. In fact, she seems mightily ticked off about the whole thing, particularly when it transpires that the doctor plans to attach her head to another body.<br /><br />As it happens, the doctor is picky about this new body: he wants one built for speed, and he takes to cruising disconcerted women on city sidewalks, haunting strip joints, visiting body beautiful contests, and hunting down cheesecake models in search of endowments that will raise his eyebrow. But back at the lab, the head has developed a chemically-induced psychic link with another one of the doctor's experiments, this one so hideous that it is kept locked out of sight in a handy laboratory closet. Can they work together to get rid of the bitter and malicious lab assistance, wreck revenge upon the doctor, and save the woman whose body he hankers for? Could be! Leading man Jason Evers plays the roguish doctor as if he's been given a massive dose of Spanish fly; Virginia Leith, the unhappy head, screeches and cackles in spite of the fact that she has no lungs and maybe not even any vocal chords. Busty babes gyrate to incredibly tawdry music, actors make irrational character changes from line to line, the dialogue is even more nonsensical than the plot, and you'll need a calculator to add up the continuity goofs. On the whole THE BRAIN THAT WOULDN'T DIE comes off as even more unintentionally funny than an Ed Wood movie.<br /><br />Director Joseph Green actually manages to keep the whole thing moving at pretty good clip, and looking at the film today it is easy to pick out scenes that influenced later directors, who no doubt saw the thing when they were young and impressionable and never quite got over it. The cuts made before the film went into release are forever lost, but the cuts made for television have been restored in the Alpha release, and while the film and sound quality aren't particularly great it's just as well to recall that they probably weren't all that good to begin with.<br /><br />Now, this is one of those movies that you'll either find incredibly dull or wildly hilarious, depending on your point of view, so it is very hard to give a recommendation. But I'll say this: if your tastes run to the likes of Ed Wood or Russ Meyers, you need to snap this one up and now! Four stars for its cheesy-bizarreness alone! GFT, Amazon Reviewer",1
"The only conceivable flaw of this film is it's title!! Please stop comparing it to the first! I did in my previous review only to separate it from the first. If you haven't seen the movie and are curious, TOTALLY forget about the first and invent a different name for this. There is nothing alike and has a mood all its own. This is a great exponent of screwy mid-80s comedy. I seriously doubt such big names in this cast did the movie because they were broke or even wanted to remake the first. Anybody who ever wanted to give a kick to the snobbish aristocracy should love this little opus. I maintain, the only reason this is in the IMDB bottom 100 is because of its title. I usually hate movies like these (i.e. adam sandler, will farrell, farrelly bros....), but this movie just keeps me laughing hysterically. I dunno, maybe it's like a bad relationship I can't get out of or just a ridiculous guilty pleasure. Either way, this is the single most underrated movie of the 80s behind 'The Stunt Man.'<br /><br />Robert Stack- WE LOVE YOU!!! (1919-2003)",1
"In 1937 Darryl Zanuck, who had recently moved from head of production at Warner Brothers, was trying to get his newly created company, 20th Century Fox off the ground and on a level playing field with his old bosses at Warners and the glitter palace at MGM. ""This Is My Affair"" was an attempt to cash in on the current success of historical films set around the turn of the century (""San Francisco"" ""In Old Chicago"")and in retrospect he succeeded quite mightily. The plot is fascinating. A trouble maker but heroic naval officer (Robert Taylor) is given a secret assignment by President McKinley to uncover a ring of bank robbers that are paralyzing American finance. He finds the gang but falls in love with their female mascot (Barbara Stanwyck) and must decide between love and duty.<br /><br />Not everything about this vintage film works well, but overall it is a good slice of studio film-making. The plot gimmick would be borrowed by Kurt Vonnegut for ""Mother Night"" (the lead role of that film of the book was played brilliantly by Nick Nolte) and seems quite believable, at least within the confides of studio make believe. As a fan of old movies I am always thrilled when I stumble upon one that I have never seen and ""This is my Affair"" was no exception.",1
"Michael Callan plays a smarmy photographer who seems, nonetheless, to be regarded as a perfect ""catch"" by any woman that runs across him; could this have anything to do with the fact that he also co-produced the film? He's a ""hero"" whom it's very difficult to empathize with, so the movie is in trouble right from the start. However, it's troubles don't end there. It has the production values of a TV-movie (check out that head made of clay or something, near the end), and the ending cheats in a way that I can't reveal, in case anyone wants to see the movie (highly unlikely). Let's just say that the killer knows more than we were let to know he knows. (*1/2)",0
"In 1993, with the success of the first season of Batman: The Animated Series, Warner Brothers commissioned the team responsible for the hit-show with producing a feature-length movie, originally slated for Direct-To-Video, but bumped up to theatrical status. It would become known as Batman: Mask of the Phantasm. Ten years after Phantasm, we have had an additional three feature-films released from the boys at the WB, Sub-Zero, Return of the Joker, and now, Mystery of the Batwoman joins the family.<br /><br />The plot is basic and in many ways similar to Mask of the Phantasm: A new female vigilante modeling herself after Batman has begun targeting operations run by Gotham mob boss Rupert Thorne and Oswald Cobblepot AKA The Penguin. Now, Batman must attempt to unravel the mystery of the Batwoman before she crosses the line.<br /><br />The animation is the sleeker, futuristic style that was utilized for Batman: The Animated Series' fifth and sixth seasons (AKA The New Batman Adventures). , it's quite nicely done, and just as sleek as Return of the Joker's animation. There is also some use of CGI, but it's minor compared to the overabundance of it in Sub-Zero. The music was alright. Different and exotic and similar to the Justice League score, although the points in the score when the old animated Batman theme comes up will be sure to send waves of nostalgia through the older fans' rodent-shaped hearts.<br /><br />Kevin Conroy, as always, does a wonderful job as Bruce Wayne and Batman. It's also great to have the old Batman: The Animated Series alumni back; that includes Bob Hastings (Commissioner Gordon), Robert Costanzo (Detective Bullock), Tara Strong (Barbara Gordon/Batgirl; her cameo hints at the romantic-relationship between her and Bruce that was mentioned in Batman Beyond), and Efrem Zimbalist Jr.(Alfred).<br /><br />Villains were also great - especially given that Rupert Thorne, the old mob boss from the original series, appears for the first time since the fourth season.<br /><br />Overall, while not quite reaching the standard set by Mask of the Phantasm ten years ago, MOTB carries on the torch quite nicely for the animated Batman films. And if you have the DVD and are a hardcore fan, you will love the five-minute short Chase Me.",1
"""Plan B"" is strictly by-the-numbers fare except for one thing. I surprisingly found it to be rather insulting.<br /><br />Jon Cryer is the ""star"" of this film and plays his usual, smarmy, egotistical, snotty character that was actually endearing in ""Pretty In Pink"" and has NOT been amusing ever since. Grating doesn't even begin to describe his performance. Ricky (Mark Matheisen) is a muscular, blonde, struggling actor who (gasp!) is only worried about his hair and getting laid. Talk about a stock character...ugh. At least the other three characters are somewhat engaging. Lisa Darr and Lance Guest play a grounded, optimistic, caring couple who are struggling to conceive. Since they are not whiny drama queens, however, their roles are apparently considered boring and they aren't given enough screen time. Sara Mornell rounds out the cast by playing Gina, your usual nice and good-looking young woman who just can't seem to find the right partner in love. I've seen this character a million times before but at least her performance overcomes some of the shortfalls caused by the predictability of her situation.<br /><br />What startled me about this film was its juvenile promotion of stereotypes. They introduced a Russian character for the sole purpose of mocking him and making fun of the way he talked. He was portrayed as being wild, ignorant and amazingly shallow. They were just getting warmed up though for the usual nonsense about gays. Gina decides to be gay for a while since she isn't having any luck with guys. Honestly. That wasn't that bad except they really went overboard when Gina brought a lesbian to a Christmas party her friends were throwing. Her lesbian date had very short hair (like I'm sure all lesbians do). She also got quite upset (like I'm sure all lesbians do) when Gina had the nerve to put on lipstick(!). Finally, her date goes around the party hitting on just about every woman there and mouths off when Gina expresses her disappointment. Of course, we all know how gay people can't stay faithful for so much as a couple of hours much less months or even years, right? (Please note the sarcasm in that statement. Thank you.)<br /><br />This film was based on a tired and predictable premise to begin with but Cryer's unlikable performance combined with the idiotic stereotyping sinks this movie to the lower depths of cinema. 2/10",0
"A bunch of kids set up a theatre to have an all-night horror movie marathon. However, as the night goes on, there's somebody among them killing them off one by one. Who is it...and why? I saw this in a theatre way back in 1991. I was looking forward to it--but boy! It did not work at all. The premise is a good one, they have a very appealing young cast and some pros like Dee Wallace Stone on board...but it doesn't work. The story stops making sense halfway through (that could be because of some huge editing before the film was released), the killings are relatively bloodless (how this got an R rating is beyond me) and the unmasking of the killer at the end was boring and stupid.<br /><br />It's really too bad--this movie had potential. With a better script this could have become a great horror film. As it stands though it's mostly forgotten and the cast itself seems embarrassed by it (I heard Stone won't talk about this one). I give it a 3 and that's just for the cast.",0
"I watched this film alone, in the dark, and it was full moon outside! I didn't do it in purpose, it just happened in this way. So all the elements were there for this film to scare the hell out of me!! Well, it didn't, in fact i wanted to shut off the DVD player after only 8 minutes, but i thought come on give it a chance, unfortunately i did. The acting was awful, the only one with some decent acting was Samaire Armstrong. The plot is not original, if you are a horror fan then it is just the same stuff you have seen many times before. Some scenes didn't make sense at all, and you just get the feeling that the director wanted to make the movie longer! The monster was the biggest disappointment of the movie. The (scary) scenes looked like they belong to a horror movie from the 80s when there was not enough technology, yet some good movies were made back then! I was surprised to see the name of a major production company at the beginning of the movie, i thought couldn't they put some money in this and make it decent?!! I couldn't agree more with the ratings that the movie got, it is also my rating for it, 3 out of 10.",0
"This would definitely not have been my kind of movie, but my husband saw it on TV and said it was really good. So, on his recommendation, I bought a copy, since I didn't know if it would ever be on TV again. I had never heard of anybody in it except Armand Assante. At first I had a hard time getting into the story, because the first part of the movie is a jumble of images-- and it doesn't make much sense. It is only later in the movie that it all comes together. The scene-cutting- if that's what it's called, is a bit jarring-- it sometimes looks as if a few frames have been cut out of each scene, and the scenes are jerky--but I guess that was done to add to the unusualness (if that's a word). The story veers here and there, and just about the time you have it all figured out, everything turns upside down and you have to readjust your thinking as to who is the bad guy and who is not. Or bad woman. The acting is very good-- I kept thinking how much Norman Reedus looks like Leo Decaprio. The ending was a real twist, totally unexpected, which I liked. A good show.",1
"A young couple decides to runaway to sunny California. They never reach their destination as they decide to pull over at the Rest Stop.<br /><br />After a fight with her boyfriend, Nicole Carrow insists on pulling in to a rest stop. When she is ready to leave, she exits the bathroom to find her boyfriend has disappeared with their car, leaving her trapped on the back roads of Texas with only an abandoned camper van to keep her company.<br /><br />Rest Stop is one of those cheap and tacky horror movies that could become a cult classic. Will Rest Stop become a cult classic you may ask? Well the three elements that you need to become a cult classic are gore, sex and artistic merit. Rest stop has bucket loads of gore, and while I do not want to give too much away, it contains oodles of blood-soaked nastiness. This movie has everything from the bad guy running over a cop's legs with his car several times to him making use of a pneumatic drill on a girl's leg. At times, it can be about as bloody as a film can get. It also has a gratuitous and yet somehow quite intimate love scene in the opening minutes of the film. Therefore, the sex is covered. Now the hard one  does it have any artistic merit? You never get to see the bad guy's face  you see glimpses, profiles, shadowy silhouettes. He is a faceless, relentless, monster, which alone scores highly on the artistic merit scale. The movie has very few characters in it apart from the main protagonist  Nicole Carrow (Jaimie Alexander). Since she spends a large part of the film on her own, she cannot reveal her thoughts in the course of a conversation, but must speak them aloud so that we, the audience, know what she is thinking. At times, this can be slightly irritating; however, it is a brave step by the writer (John Shiban) and it does work for the majority of the film. As an audience knows, being completely alone and isolated from civilisation is frightening enough even when you are not being chased by psychotic killers.<br /><br />So, will Rest Stop become a cult classic? It probably will because along the gore, sex and arguable artistic merit, it also has plenty of chills, an interesting and inventive plot and gives rise to a lot of shouting at the screen as the main character does plenty of things you should definitely not do when running from a psychotic killer. (What fun are horror movies if you cannot complain about the stupidity of the victims?)",0
"I just watched this move for the 5th or 6th time and am still in love with it. It still makes me cry and sing and worry and celebrate.<br /><br />I almost wrote Bonnie Hunt a letter to tell her how much I love it. David Duchovny's grief scene is so flippin real!!! Minnie Driver is so natural and honest. My favorite line is when Duchovny says ""I miss Elizabeth but I ache for Grace"". Oh man! I'm crying just thinking about it. ALSO... Bonnie Hunt and Jim Belushi are sooooooooooooo the perfect Chicago area couple!! I know them I swear! I'm related to them I'm sure. <br /><br />This movie is in my three times a year rotation!!! I'd watch it once a week but I'm afraid I'd get too used to it!!! I always want to make it a special day when I watch it!!",1
"Last time I checked, the Nazis didn't win the second world war - not that you'd sodding notice. After all, the Third Reich was pretty big on issuing orders and demanding cold, robotic obedience from the populace, and that's pretty much what we're saddled with today. But the way the orders are delivered has changed. Instead of being barked at in a German accent through a loudhailer, they're disguised as concerned expert advice and floated under your nose every time you switch on the TV or flip open a newspaper There's a continual background hum, a middle-class message of self-improvement, whispered on the wind.<br /><br />""You eat too much. You eat the wrong things. You drink. You smoke. You don't get enough exercise. You probably can't even *beep* properly. You'll die if you don't change your ways. Your health will suffer. Have you got no self-respect? Look at you. You sicken me. I pity you. I hate you. We all hate you. God hates you. Don't you get it? It's so sad, what you're doing to yourself. It's just so bloody sad."" That's the mantra. And it goes without saying that the people reciting it are routinely depicted as saints. Last year, the media dropped to its knees to give Jamie Oliver a collective blow job over his School Dinners series, in which he campaigned to get healthier food put on school menus. Given the back-slapping reaction, you'd be forgiven for thinking he'd personally rescued 5,000 children from the jaws of a slavering paedophile.<br /><br />Anyway, the series was a huge success. In fact in telly terms there was only one real drawback: it wasn't returnable. After all, when you've saved every child in the nation from certain death once, you can't really do it a second time. The only solution is to find a new threat, which brings us to Ian Wright's Unfit Kids (Wed, 9pm, C4), a weekly ""issuetainment"" programme in which the former footballer and renowned enemy of grammar forces a bunch of overweight youngsters to take part in some extra-curricular PE.<br /><br />It's essentially a carbon copy of the Jamie Oliver show, with more sweating and fewer shots of pupils mashing fresh basil with a pestle: an uplifting fable in which Wrighty shapes his gang of misfits into a lean, mean, exercising' machine - combating apathy and lethargy, confronting lazy parents, and attempting to turn the whole thing into a nationwide issue that'll have Range Rover mums everywhere dampening their knickers with sheer sanctimony in between trips to the Conran shop. Oh isn't it simply terrible, what these blob-some plebes do to themselves? Not our Josh you understand: he eats nothing but organic spinach and attends lacrosse practise six hundred times a week.<br /><br />Bet he does, the little sh1t yes, it is heartwarming to watch flabby, inconvenient kids transforming themselves with a bit of simple activity... but there's something about the underlying eat-your-greens message that really sticks in my craw, in case you hadn't guessed.<br /><br />What happened to the concept of CHOICE, you *beep* So a bit of jogging might increase your life expectancy - so what? That just equates to a few more years in the nursing home - whoopee do. And besides, I'd rather drop dead tomorrow than spend the rest of my life sharing a planet with a bunch of smug toss ends trying to out-health one another.<br /><br />In episode two, video games and the internet are singled out as villains in the war on flab: they make kids too sedentary, you see. Oddly enough, TV, which is equally sedentary, and unlike those two activities, actively encourages you to let your mind atrophy along with your physique, escapes without a rollicking. Funny that.<br /><br />Well listen here, Channel 4 - instead of forcing kids to eat bracken or do squat-thrusts, how about teaching them to think more expansively, so they reject the sly, cajoling nature of programmes like this? Or would that be a campaign too far?",0
"Max had the V-8, Trace (Wheels of Fires last and only hero) has a jet engine on the back of his car allowing him to make unintentionally humorous faces as he rockets around the halfway desolate wasteland. Be amazed as Mad Max 2 (aka The Road Warrior) is dissected and spliced back together as a new movie albeit filmed in a lackluster manner with bad actors and lousy stunt work.<br /><br />Why is WoF set in a post-apocalyptic wasteland? Simple, The Road Warrior was! Actually any questions can be answered by: it was that way in the Road Warrior! Except for the out of work mutant actors from the original 60's The Time Machine film that make a cameo appearance for sake of giving the audience some non-vehicular action to chew on for a few minutes.<br /><br />In typical 80's fashion, all cars driven by bad guys that are bumped or slightly jostled explode in a huge billowing explosion. Inevitably all car chases will happen near convenient cliff sides and cars will unavoidably fall off of them. Along with this 80's cinematic wild ride is the general rampant misogyny in this style of cheapie film. Generally I waited for Trace's rocket powered car to accelerate and shoot flames so there would be another shot of him scrunching up his face like he is supposed to be tough, which comes off more as him looking constipated. Badly choreographed action coupled with bad acting makes this film a true sinker. The unintentional humor value even manages to wear thin.<br /><br />Rats: Nights of Terror by Bruno Mattei is superior. And that in and of itself is saying a lot! By this count 2020 Texas Gladiators is a cinematic masterpiece compared to Wheels of Fire. A poor Road Warrior knock off that doesn't have near enough cheese factor to make the film watchable.<br /><br />",0
"I know this film has had a fairly rough ride from the critics, but I have to say that I thoroughly enjoyed it. The real star here is the fantastic Dylan Moran. He never fails to be both hilarious and convincing in all of his varied disguises. He also manages to radiate a sweet charm that belies his outrageous pratfalls. Special mention must also go to Michael Gambon who plays for laughs with a brilliantly accurate and yet comedic inner city Dublin accent. The only weak link is Caine who, while obviously having a great laugh hamming it up, plays the least interesting and most unsympathetic character. It probably won't play that well overseas but it's well worth a watch all the same.",1
"For those of you looking for the crazy stunts that typified a Harold Lloyd silent comedy, this is not the film for you. What The Cat's-Paw gives us is an interesting and atypical character for Lloyd who was trying to establish himself in sound.<br /><br />For me the closest movie comparison to Lloyd's character is that of Peter Sellers in Being There. For all the education that Lloyd has received in dealing with the world, he might as well have been brought up in isolation as Sellers was.<br /><br />But where he was brought up was as a missionary's child in China and I don't know how much Christianity he and his family were able to teach the Chinese, but young Harold has learned the wisdom of Chinese philosopher Lin Po whom he quotes constantly like a fortune cookie aphorism. As it turns out Lin Po turns out to be one wise dude.<br /><br />Anyway Lloyd's father Samuel S. Hinds has decided his son needs some education in the modern world of 20th century America and he sends him back to be the guest of the pastor of the home church which sponsors the mission. The pastor there is the perennial candidate of the 'reform' movement of that town of Stockport. But no sooner does Lloyd arrive and the pastor dies.<br /><br />Now the reform movement is a sham and the pastor a patsy of the political bosses who need a straw-man opponent in every election. They decide Lloyd just might be a better patsy than the guy who just died.<br /><br />Of course as it goes in these type of films the patsy proves to be not so easy a proposition. In fact Lloyd constantly quoting from Lin Po, the way Charlie Chan used to dispense wisdom proves quite the adversary for the crooks who run Stockport. In addition Lloyd gains the admiration of Una Merkel, as cynical a dame as Jean Arthur was in Mr. Deeds and Mr. Smith. <br /><br />The Cat's-Paw is still a nice political satire though it did not establish Harold Lloyd as big a comedy name as he was in silent films. A nice cast of players was selected by director Sam Taylor topped by George Barbier who plays a political boss who discovers Lloyd and actually proves to have a streak of honesty in him.",1
"I think this movie was supposed to be shocking. But the only way in which it is indeed shocking is how shocking badly it's been made ...and simply is. It's one-and-a-half hour of torment. Even more so for the viewer than for the characters in the movie (the five girls).<br /><br />Sure the main characters get their bloody piece in a bad way, which is basically fine, since it's a horror-movie. And I (usually) like horror-movies. I've no problem with violence in these type of movies per se. However all the violence in this film serves no end whatsoever. It's no spectacle other than that it's simply grotesque. It's so lame it even gets boring, and really quick too.<br /><br />The worst thing (if the above wasn't bad enough for ya) about this movie is that they've tried to copy the Blair Whitch Project, by filming with cheap hand-held-cameras. But (again, this too) serves no end whatsoever. In the ""Blair Which"", sure enough, there's an explanation, namely they are their with a camera looking for the blair witch. In this film, there's no other explanation than: ""Hey ya'll we wanted this to LOOK LIKE the Blair Whitch!!"" The sound in the movie is also something to get depressed about. The girls are screaming so hysterically that many a time you can't make out what they're saying. Also, no effort has been made to make anything any better, sound-wise or other wise.<br /><br />Than finally, there's the soundtrack, which is just as bad as the rest, and varies from cheap euro-house to the worst grungy hard-rock...<br /><br />My advise: Don't watch this under ANY circumstances.",0
"FREDDY has gone from scary to funny,in this 6th installment in the Nightmare series.<br /><br /> It's been 2 years,well actually 11 since this film takes place in 2001.And FREDDY has killed every last kid on Elm street except one,John Doe(Jacobb from part 5,even doe the film gives on hint who he is),in which he uses to bring more children to come to Elm street.Not only does FREDDY gets his wishes,but he also gets his daughter back to Elm street.When she finds out what is happening,she and other kids decide to kill FREDDY once and for all.We also get to see some of FREDDY's eerie backgrounds.<br /><br /> Rachel Talalay,who has been contected to the nightmare series for a long time by now.Many people hate this film,but I liked it.It tried to bring out what FREDDY was doing with his wisecrackes...COMDEY and makes the series more funny than scary.So this film is really a comdey sore to speak.It is not the wrost in the series,part 2 still holds it.<br /><br />",1
